	ARTICLE	ARTICLE DATE	NUM SENTENCES
1051	PMC4794442	3/2016	16
470	PMC3672018	5/2013	16
436	PMC3610227	3/2013	16
1573	PMC5952272	5/2018	16
902	PMC4507980	7/2015	16
1025	PMC4734033	1/2016	16
1460	PMC5539663	7/2017	16
761	PMC4275682	12/2014	16
1049	PMC4785305	3/2016	16
618	PMC3995034	4/2014	16
102	PMC2726293	9/2009	16
954	PMC4618150	10/2015	16
1118	PMC4912994	6/2016	16
1362	PMC5371275	3/2017	16
1371	PMC5380514	11/2016	16
981	PMC4675066	12/2015	16
265	PMC3271033	1/2012	16
1489	PMC5634437	10/2017	16
197	PMC3102012	10/2011	16
1341	PMC5331611	2/2017	16
1335	PMC5322422	2/2017	16
101	PMC2724426	7/2009	16
1364	PMC5371920	3/2017	16
1326	PMC5295525	6/2015	16
318	PMC3385441	2/2012	15
710	PMC4192458	9/2014	15
998	PMC4696221	12/2015	15
598	PMC3928864	1/2014	15
393	PMC3533960	10/2012	15
691	PMC4160835	9/2014	15
1449	PMC5519616	7/2017	15
570	PMC3868354	4/2013	15
1308	PMC5240436	1/2017	15
929	PMC4558714	9/2015	15
1519	PMC5690467	9/2017	15
1413	PMC5444625	5/2017	15
539	PMC3812030	10/2013	15
1181	PMC4995778	8/2016	15
1211	PMC5025575	9/2016	15
1041	PMC4765528	12/2015	14
1233	PMC5058640	11/2016	14
1424	PMC5471716	1/2017	14
1251	PMC5089547	11/2016	14
1131	PMC4931906	5/2016	14
1214	PMC5029029	9/2016	14
1545	PMC5784894	1/2018	14
1558	PMC5827025	2/2018	14
1064	PMC4812622	3/2016	14
956	PMC4620849	5/2014	14
1034	PMC4752899	11/2015	14
1274	PMC5129897	10/2016	14
1325	PMC5295118	1/2017	14
795	PMC4341080	3/2015	14
717	PMC4197958	10/2014	14
8	PMC1168874	7/2005	14
81	PMC2670501	4/2009	14
534	PMC3794857	10/2013	14
107	PMC2754030	9/2007	14
853	PMC4417529	4/2015	14
568	PMC3864158	12/2013	14
44	PMC2100429	9/2007	14
43	PMC2098747	10/2007	14
864	PMC4429968	5/2015	14
212	PMC3120197	7/2011	14
549	PMC3827489	10/2013	14
246	PMC3236407	11/2012	14
245	PMC3235789	12/2011	14
302	PMC3354911	12/2011	14
890	PMC4482631	6/2015	14
3	BMJ_2012_Jan_30_344_e184	1/2012	14
386	PMC3515887	11/2012	14
840	PMC4404558	4/2015	14
1028	PMC4738404	11/2015	13
631	PMC4029895	5/2014	13
1354	PMC5351166	3/2017	13
83	PMC2671168	5/2009	13
579	PMC3882256	1/2014	13
1275	PMC5133057	10/2016	13
457	PMC3651971	5/2013	13
110	PMC2764711	10/2009	13
361	PMC3475131	6/2012	13
623	PMC4014765	3/2014	13
1299	PMC520832	9/2004	13
586	PMC3901884	12/2014	13
989	PMC4684854	12/2015	13
174	PMC3022194	1/2010	13
356	PMC3470091	9/2012	13
293	PMC3338544	4/2012	13
1406	PMC5437650	5/2017	13
1052	PMC4796349	3/2015	13
603	PMC3937977	2/2014	13
1220	PMC5035449	9/2016	13
234	PMC3198285	11/2011	13
1368	PMC5372879	3/2017	13
697	PMC4169453	9/2014	13
410	PMC3561108	9/2012	13
1262	PMC5108118	7/2016	13
15	PMC1281283	10/2005	13
7	PMC1164414	5/2005	13
1564	PMC5840174	3/2018	13
14	PMC1280409	9/2005	13
943	PMC4591141	10/2015	13
883	PMC4466139	6/2015	13
1577	PMC5975263	5/2018	13
908	PMC4516377	6/2015	13
1547	PMC5789574	2/2018	13
760	PMC4275595	9/2014	12
1407	PMC5439533	5/2017	12
40	PMC2022638	10/2007	12
17	PMC1409785	1/2006	12
764	PMC4280000	12/2014	12
208	PMC3119798	10/2010	12
1126	PMC4924183	6/2016	12
1127	PMC4924192	6/2016	12
1436	PMC5486996	9/2016	12
497	PMC3705320	3/2013	12
1529	PMC5708673	11/2017	12
1566	PMC5901203	4/2018	12
611	PMC3973835	3/2014	12
1231	PMC5054850	8/2015	12
516	PMC3743734	9/2013	12
1357	PMC5359797	3/2017	12
1332	PMC5318550	2/2017	12
1319	PMC5291080	1/2017	12
343	PMC3427250	8/2012	12
1314	PMC5273824	1/2017	12
1578	PMC5991930	4/2018	12
1290	PMC5161647	8/2016	12
1258	PMC5095257	11/2016	12
1083	PMC4859539	5/2016	12
124	PMC2831512	3/2010	12
841	PMC4405493	4/2015	12
103	PMC2727050	8/2009	12
88	PMC2681032	6/2009	12
1176	PMC4990280	8/2016	12
117	PMC2817394	1/2010	12
1492	PMC5640793	9/2017	12
1501	PMC5656136	8/2017	12
1500	PMC5652542	10/2017	12
1188	PMC4997567	8/2016	12
835	PMC4397922	4/2015	12
968	PMC4656835	11/2015	12
91	PMC2685863	5/2009	11
61	PMC2442189	7/2008	11
572	PMC3872504	8/2013	11
911	PMC4518609	5/2015	11
1096	PMC4874157	5/2016	11
471	PMC3673988	6/2013	11
500	PMC3710985	7/2013	11
349	PMC3437304	8/2012	11
957	PMC4624803	10/2015	11
340	PMC3426220	8/2012	11
1481	PMC5612564	7/2017	11
1561	PMC5837564	4/2017	11
1367	PMC5372860	2/2017	11
838	PMC4404161	11/2014	11
719	PMC4202338	10/2014	11
1099	PMC4878056	5/2016	11
1232	PMC5054961	9/2015	11
844	PMC4407379	4/2015	11
933	PMC4574972	9/2015	11
445	PMC3628788	4/2013	11
1163	PMC4976416	7/2016	11
407	PMC3556415	1/2013	11
1130	PMC4930210	7/2016	11
949	PMC4603863	5/2015	11
1579	PMC5995352	6/2018	11
654	PMC4077117	6/2014	11
111	PMC2776230	10/2009	11
1207	PMC5024431	9/2016	11
176	PMC3028947	11/2010	11
1505	PMC5659607	10/2017	11
651	PMC4071151	6/2014	11
1094	PMC4872432	2/2016	11
554	PMC3829207	11/2013	11
1327	PMC5298530	12/2016	10
704	PMC4176103	10/2013	10
1490	PMC5634602	10/2017	10
314	PMC3376765	6/2012	10
322	PMC3400371	7/2012	10
1195	PMC5005165	1/2016	10
668	PMC4109981	7/2014	10
1256	PMC5093678	10/2016	10
685	PMC4144280	9/2014	10
348	PMC3436706	2/2011	10
1065	PMC4820621	3/2016	10
1281	PMC5139761	4/2011	10
1080	PMC4856298	5/2016	10
1093	PMC4871475	5/2016	10
1273	PMC5129285	11/2016	10
1271	PMC5123236	11/2016	10
1270	PMC5121137	11/2016	10
1264	PMC5115165	1/2016	10
959	PMC4627942	10/2015	10
182	PMC3039633	2/2011	10
736	PMC4231189	11/2014	10
157	PMC2963768	10/2010	10
112	PMC2777012	4/2009	10
948	PMC4600246	10/2015	10
1384	PMC5404142	4/2017	10
294	PMC3340401	4/2012	10
1178	PMC4993554	8/2016	10
1124	PMC4921626	6/2016	10
749	PMC4260194	12/2014	10
1537	PMC5736940	12/2017	10
209	PMC3120169	7/2011	10
991	PMC4688224	7/2015	10
1166	PMC4977686	8/2016	10
810	PMC4377862	2/2015	10
187	PMC3075531	7/2010	10
588	PMC3901983	1/2013	10
185	PMC3061267	2/2011	10
1370	PMC5379504	4/2017	10
556	PMC3849683	9/2013	10
56	PMC2367680	5/2008	10
247	PMC3237352	4/2011	10
12	PMC1247491	8/2004	10
1040	PMC4765009	2/2016	10
1039	PMC4764298	2/2016	10
1237	PMC5064894	10/2016	10
13	PMC1252725	10/2005	10
525	PMC3766643	8/2013	10
983	PMC4680925	12/2015	10
403	PMC3551641	11/2012	10
123	PMC2830165	2/2010	10
1200	PMC5016860	9/2016	10
961	PMC4632418	10/2015	10
1448	PMC5516245	10/2016	10
879	PMC4462496	8/2013	10
1033	PMC4752592	2/2016	10
254	PMC3250923	10/2011	10
566	PMC3860429	1/2013	9
446	PMC3629265	4/2013	9
552	PMC3828585	11/2013	9
1098	PMC4877864	6/2015	9
467	PMC3668200	5/2013	9
1101	PMC4882683	5/2016	9
422	PMC3583094	10/2011	9
443	PMC3621213	1/2013	9
1154	PMC4967672	7/2016	9
1110	PMC4897157	5/2016	9
901	PMC4504131	7/2015	9
388	PMC3520859	11/2012	9
1038	PMC4764019	1/2016	9
94	PMC2704503	6/2007	9
1013	PMC4728621	1/2016	9
827	PMC4388909	5/2014	9
830	PMC4392531	3/2015	9
1389	PMC5410409	4/2017	9
1388	PMC5409656	3/2017	9
1503	PMC5658906	10/2017	9
210	PMC3120183	7/2011	9
1022	PMC4732505	12/2015	9
1419	PMC5452160	4/2017	9
258	PMC3260090	12/2011	9
269	PMC3274449	12/2011	9
995	PMC4691762	12/2015	9
1340	PMC5328737	8/2016	9
808	PMC4368660	3/2015	9
1054	PMC4800153	3/2016	9
976	PMC4667490	12/2015	9
694	PMC4162567	9/2014	9
1324	PMC5295046	12/2016	9
1563	PMC5838861	3/2018	9
1315	PMC5279975	12/2016	9
1307	PMC5232347	1/2017	9
1289	PMC5155676	12/2016	9
915	PMC4532364	8/2015	9
1464	PMC5543438	8/2017	9
1582	PMC6011374	6/2018	9
652	PMC4072587	6/2014	9
747	PMC4258313	11/2014	9
1184	PMC4996908	5/2016	8
1476	PMC5587553	9/2017	8
1173	PMC4988629	8/2016	8
543	PMC3817352	10/2013	8
1512	PMC5684468	11/2017	8
120	PMC2822901	3/2010	8
1515	PMC5688482	11/2017	8
1516	PMC5689158	11/2017	8
49	PMC2265059	3/2008	8
1528	PMC5708048	11/2017	8
1576	PMC5965027	5/2018	8
118	PMC2821652	2/2010	8
218	PMC3134915	1/2011	8
121	PMC2825206	2/2010	8
514	PMC3742894	7/2013	8
380	PMC3509517	11/2012	8
1285	PMC5146866	12/2016	8
409	PMC3559868	1/2013	8
336	PMC3417531	7/2012	8
1247	PMC5084041	10/2016	8
321	PMC3395583	7/2012	8
1331	PMC5310660	1/2017	8
273	PMC3278486	1/2012	8
1158	PMC4974686	8/2016	8
1227	PMC5051327	9/2016	8
1374	PMC5384134	4/2017	8
1222	PMC5039809	10/2016	8
1391	PMC5415431	11/2016	8
482	PMC3687314	7/2013	8
1278	PMC5134748	11/2017	8
211	PMC3120196	7/2011	8
1201	PMC5017073	7/2016	8
156	PMC2958873	10/2010	8
146	PMC2909243	6/2010	8
558	PMC3850328	3/2013	8
427	PMC3596600	7/2010	8
715	PMC4194375	10/2014	8
845	PMC4408096	4/2015	8
658	PMC4085190	7/2014	8
1073	PMC4832516	10/2015	8
583	PMC3895739	12/2013	8
936	PMC4586449	10/2015	8
1059	PMC4807004	3/2016	8
705	PMC4181917	6/2014	8
573	PMC3873449	12/2013	8
615	PMC3991049	11/2013	8
1142	PMC4944244	7/2016	8
836	PMC4402995	2/2014	8
647	PMC4062859	3/2014	7
477	PMC3683207	3/2013	7
1540	PMC5748804	12/2017	7
994	PMC4690060	12/2015	7
68	PMC2570364	10/2008	7
1210	PMC5025498	6/2016	7
498	PMC3708703	6/2013	7
602	PMC3937317	2/2014	7
372	PMC3489944	9/2012	7
171	PMC3004407	12/2010	7
487	PMC3695234	7/2013	7
1480	PMC5603094	9/2017	7
161	PMC2990891	8/2010	7
1097	PMC4874207	5/2016	7
109	PMC2759448	6/2009	7
447	PMC3635165	2/2013	7
988	PMC4683742	12/2015	7
45	PMC2148036	9/2007	7
147	PMC2913107	8/2010	7
1550	PMC5798031	2/2017	7
384	PMC3514205	10/2012	7
448	PMC3635203	2/2013	7
1091	PMC4865392	5/2016	7
786	PMC4320792	1/2015	7
50	PMC2290983	4/2008	7
819	PMC4383120	1/2015	7
54	PMC2364279	7/2002	7
1297	PMC5188471	12/2016	7
26	PMC1626432	10/2006	7
317	PMC3385436	2/2012	7
584	PMC3897149	10/2013	7
1585	PMC6033232	7/2018	7
1156	PMC4971719	8/2016	7
270	PMC3276895	11/2011	7
1349	PMC5343397	3/2017	7
226	PMC3170266	8/2011	7
1344	PMC5334760	2/2017	7
296	PMC3347007	4/2012	7
735	PMC4224261	9/2014	7
224	PMC3168906	11/2011	7
1334	PMC5320754	2/2017	7
1011	PMC4726727	9/2014	7
192	PMC3095501	6/2011	7
684	PMC4143835	8/2014	7
1248	PMC5084734	5/2016	7
1305	PMC5223368	12/2016	7
1427	PMC5474873	6/2017	7
680	PMC4142888	4/2014	7
298	PMC3348565	4/2012	6
359	PMC3472720	8/2012	6
958	PMC4625530	10/2015	6
1104	PMC4891833	6/2016	6
1486	PMC5623491	9/2017	6
730	PMC4216170	7/2014	6
289	PMC3324379	3/2012	6
180	PMC3034879	12/2010	6
1426	PMC5473979	6/2017	6
1292	PMC5167470	12/2016	6
402	PMC3549390	1/2013	6
1304	PMC5219667	1/2017	6
392	PMC3532976	10/2012	6
1313	PMC5264377	7/2016	6
1000	PMC4700169	12/2015	6
790	PMC4329745	10/2014	6
181	PMC3038155	1/2011	6
127	PMC2834346	1/2010	6
707	PMC4188019	1/2010	6
303	PMC3355057	5/2012	6
671	PMC4113771	7/2014	6
669	PMC4110237	7/2014	6
205	PMC3114485	5/2011	6
1320	PMC5291430	2/2017	6
155	PMC2957951	10/2010	6
1318	PMC5286846	1/2017	6
1282	PMC5139892	12/2016	6
1310	PMC5241009	1/2017	6
1301	PMC5215617	10/2016	6
1477	PMC5590183	9/2017	6
1559	PMC5828098	2/2018	6
1179	PMC4993958	8/2016	6
950	PMC4605923	11/2015	6
884	PMC4466845	4/2015	6
620	PMC3999948	4/2014	6
1185	PMC4997301	9/2016	6
1539	PMC5741981	12/2018	6
546	PMC3821254	4/2013	6
1140	PMC4939634	7/2016	6
32	PMC1865559	5/2007	6
589	PMC3904479	1/2014	6
1208	PMC5024513	9/2016	6
474	PMC3678445	5/2013	6
1526	PMC5706533	11/2017	6
493	PMC3702339	6/2013	6
1565	PMC5841533	2/2018	6
923	PMC4545890	8/2015	6
1562	PMC5838372	3/2018	6
1580	PMC5996965	6/2018	6
27	PMC1665416	11/2006	6
1162	PMC4975901	8/2016	6
1191	PMC4999029	5/2016	6
870	PMC4441930	12/2013	6
1198	PMC5014971	8/2016	6
928	PMC4555116	7/2015	6
626	PMC4018969	5/2014	6
1122	PMC4919537	4/2016	6
910	PMC4517992	8/2015	6
571	PMC3869952	12/2013	6
953	PMC4617437	9/2015	6
1546	PMC5784936	1/2018	6
1502	PMC5656183	8/2017	6
1169	PMC4979959	8/2016	6
767	PMC4287506	10/2014	5
874	PMC4452099	6/2015	5
1060	PMC4808868	3/2016	5
878	PMC4459664	4/2015	5
1396	PMC5420151	5/2017	5
581	PMC3893486	12/2013	5
200	PMC3104979	5/2011	5
1032	PMC4746875	10/2015	5
255	PMC3252281	12/2011	5
5	BMJ_2014_Feb_10_348_g1285	2/2014	5
733	PMC4222017	8/2014	5
1019	PMC4730616	1/2016	5
1347	PMC5338078	3/2017	5
888	PMC4476863	6/2015	5
1170	PMC4980580	8/2016	5
1387	PMC5408281	4/2017	5
1172	PMC4988030	8/2016	5
1016	PMC4729160	1/2016	5
917	PMC4536216	8/2015	5
738	PMC4231606	10/2013	5
753	PMC4268639	11/2014	5
1008	PMC4719746	1/2016	5
1405	PMC5437202	5/2017	5
882	PMC4464209	6/2015	5
531	PMC3783381	9/2013	5
1493	PMC5643576	9/2015	5
792	PMC4330948	2/2015	5
657	PMC4083675	6/2014	5
454	PMC3649700	4/2013	5
1267	PMC5118763	12/2016	5
261	PMC3263848	7/2011	5
116	PMC2798111	12/2010	5
1272	PMC5126873	11/2016	5
1523	PMC5697969	12/2017	5
1234	PMC5059968	10/2016	5
476	PMC3679768	5/2013	5
160	PMC2987887	11/2010	5
1284	PMC5143410	12/2016	5
1265	PMC5116101	11/2016	5
930	PMC4558831	9/2015	5
424	PMC3585741	1/2013	5
1533	PMC5724168	8/2017	5
769	PMC4289552	12/2014	5
1494	PMC5644053	10/2017	5
665	PMC4103639	11/2011	5
360	PMC3474767	10/2012	5
362	PMC3475241	9/2012	5
1125	PMC4923982	5/2016	5
824	PMC4385595	3/2015	4
821	PMC4383437	3/2015	4
1383	PMC5396145	10/2016	4
63	PMC2516588	8/2008	4
233	PMC3195813	10/2010	4
1581	PMC6000839	5/2018	4
834	PMC4396888	3/2015	4
1485	PMC5623322	9/2017	4
732	PMC4221707	11/2014	4
67	PMC2543024	9/2008	4
1495	PMC5644668	4/2013	4
962	PMC4632423	10/2015	4
716	PMC4196482	11/2014	4
1560	PMC5831579	3/2018	4
6	PMC1074510	3/2004	4
1514	PMC5685050	10/2014	4
22	PMC1533075	6/1998	4
188	PMC3076295	3/2011	4
201	PMC3107676	4/2011	4
151	PMC2939583	8/2010	4
1401	PMC5431557	5/2017	4
48	PMC2265032	3/2008	4
1510	PMC5682055	10/2017	4
223	PMC3166760	9/2011	4
848	PMC4410595	4/2015	4
918	PMC4538752	8/2015	4
220	PMC3145558	6/2011	4
1421	PMC5468564	5/2017	4
796	PMC4342189	2/2015	4
977	PMC4668747	12/2015	4
565	PMC3860105	7/2013	4
1020	PMC4730776	1/2016	4
0	BMJ_2008_Nov_7_337_a2001	11/2008	4
1240	PMC5070159	10/2016	4
708	PMC4190350	9/2014	4
650	PMC4070214	5/2014	4
1183	PMC4996336	12/2015	4
381	PMC3509518	11/2012	4
1187	PMC4997421	8/2016	4
1045	PMC4775024	3/2016	4
1047	PMC4778993	2/2016	4
1190	PMC4998950	4/2016	4
1048	PMC4784858	3/2016	4
701	PMC4172095	8/2014	4
655	PMC4078574	6/2014	4
1228	PMC5051406	9/2016	4
468	PMC3669017	5/2013	4
1056	PMC4801195	3/2016	4
601	PMC3933411	12/2013	4
1293	PMC5168650	12/2016	4
1316	PMC5282623	1/2017	4
1128	PMC4925957	6/2016	4
491	PMC3702144	5/2012	4
300	PMC3350953	4/2012	4
1114	PMC4907442	6/2016	4
1266	PMC5117700	11/2016	4
635	PMC4036492	5/2014	4
408	PMC3558353	12/2012	4
567	PMC3862451	1/2014	4
713	PMC4193257	7/1992	4
641	PMC4049132	6/2014	4
398	PMC3542400	1/2013	4
412	PMC3570294	11/2012	4
96	PMC2716336	7/2009	3
378	PMC3504228	10/2011	3
173	PMC3021711	5/2010	3
1430	PMC5483985	8/2017	3
141	PMC2888577	6/2010	3
852	PMC4416008	4/2015	3
1468	PMC5552255	8/2017	3
1302	PMC5216258	12/2016	3
1517	PMC5690236	7/2015	3
1522	PMC5695448	11/2017	3
997	PMC4693404	12/2015	3
105	PMC2740662	6/2008	3
614	PMC3989847	4/2014	3
165	PMC2994226	11/2010	3
1497	PMC5646153	10/2017	3
55	PMC2367669	5/2008	3
1443	PMC5511638	7/2017	3
465	PMC3662163	3/2013	3
1466	PMC5547508	8/2017	3
814	PMC4377896	3/2015	3
76	PMC2639379	12/2008	3
423	PMC3583701	2/2013	3
604	PMC3938466	2/2014	3
791	PMC4330542	2/2015	3
1105	PMC4891888	6/2016	3
625	PMC4018592	4/2014	3
1243	PMC5073870	10/2016	3
1524	PMC5703566	11/2017	3
967	PMC4645901	8/2014	3
1042	PMC4770602	1/2016	3
301	PMC3354634	4/2012	3
1153	PMC4964214	7/2016	3
926	PMC4549107	8/2015	3
521	PMC3758023	8/2013	3
1390	PMC5414300	5/2017	3
1151	PMC4962409	7/2016	3
1336	PMC5325195	2/2017	3
1372	PMC5381088	4/2017	3
1584	PMC6029118	7/2018	3
1100	PMC4881207	5/2016	3
892	PMC4488056	7/2015	3
1382	PMC5393280	12/2016	3
551	PMC3828574	11/2013	3
709	PMC4190429	9/2014	3
9	PMC1182379	6/2005	3
594	PMC3922790	1/2014	3
239	PMC3219553	10/2011	3
1203	PMC5017622	9/2016	3
282	PMC3313761	3/2012	3
41	PMC2022676	10/2007	3
1199	PMC5015791	4/2016	3
1404	PMC5436890	5/2017	3
4	BMJ_2012_May_17_344_e2088	5/2012	3
900	PMC4500842	2/2015	3
1322	PMC5292182	1/2017	3
1416	PMC5445671	6/2017	3
1543	PMC5763349	3/2017	3
194	PMC3096515	5/2011	3
1588	PMC6054603	1/2018	3
632	PMC4031379	5/2014	2
418	PMC3577503	1/2013	2
559	PMC3853358	10/2013	2
1147	PMC4955481	10/2015	2
966	PMC4644058	9/2015	2
84	PMC2671593	5/2009	2
1484	PMC5623264	9/2017	2
416	PMC3577360	3/2012	2
935	PMC4586448	10/2015	2
550	PMC3827496	11/2013	2
72	PMC2606998	6/2007	2
34	PMC1888711	5/2007	2
868	PMC4438660	3/2015	2
851	PMC4414468	4/2015	2
600	PMC3933171	3/2014	2
25	PMC1626394	10/2006	2
599	PMC3930526	2/2014	2
850	PMC4413804	5/2015	2
53	PMC2360554	10/2006	2
1553	PMC5804526	4/2016	2
20	PMC1474522	4/1988	2
58	PMC2405769	5/2008	2
624	PMC4017421	7/2011	2
922	PMC4544362	7/2015	2
630	PMC4029598	12/2013	2
1180	PMC4995763	8/2016	2
578	PMC3880956	1/2014	2
837	PMC4404046	4/2015	2
860	PMC4426547	5/2015	2
714	PMC4194368	10/2014	2
1475	PMC5585984	9/2017	2
350	PMC3448850	4/2012	2
777	PMC4302607	1/2015	2
1439	PMC5496067	6/2017	2
164	PMC2993657	11/2010	2
771	PMC4292660	7/2014	2
757	PMC4272341	6/2014	2
365	PMC3481751	6/2010	2
660	PMC4089584	6/2013	2
352	PMC3462678	4/2012	2
225	PMC3169551	9/2011	2
653	PMC4073172	6/2014	2
183	PMC3050773	2/2011	2
677	PMC4134219	8/2014	2
1417	PMC5448387	11/2016	2
215	PMC3130670	6/2011	2
1007	PMC4716548	1/2016	2
1400	PMC5426325	4/2017	2
331	PMC3410119	1/2007	2
198	PMC3103150	3/2011	2
1445	PMC5513447	7/2017	2
236	PMC3205727	10/2011	2
718	PMC4202003	10/2014	2
801	PMC4352710	2/2015	2
818	PMC4380518	9/2014	2
1353	PMC5350457	2/2017	2
1086	PMC4861337	5/2016	2
788	PMC4327187	1/2015	2
1471	PMC5576377	8/2017	2
1084	PMC4861006	5/2016	2
1472	PMC5578746	8/2017	2
648	PMC4064785	9/2013	2
640	PMC4048511	5/2014	2
284	PMC3317901	4/2012	2
382	PMC3513049	2/2012	2
1463	PMC5541627	6/2017	2
695	PMC4162926	9/2014	1
533	PMC3792831	9/2013	1
877	PMC4453486	6/2015	1
243	PMC3231909	4/2011	1
592	PMC3914269	6/2012	1
1398	PMC5424337	10/2016	1
312	PMC3373516	6/2012	1
21	PMC1481554	4/2006	1
1006	PMC4715834	2/2015	1
1551	PMC5800548	2/2018	1
754	PMC4268900	12/2014	1
19	PMC1459875	4/2006	1
537	PMC3800883	12/2012	1
1017	PMC4729178	1/2016	1
1339	PMC5327873	1/2017	1
242	PMC3228340	11/2011	1
569	PMC3866510	11/2013	1
912	PMC4526903	6/2015	1
1168	PMC4979774	8/2016	1
563	PMC3857850	11/2013	1
899	PMC4500436	9/2014	1
244	PMC3231910	4/2011	1
1023	PMC4733713	7/2015	1
285	PMC3319623	4/2012	1
291	PMC3330541	4/2012	1
11	PMC1187906	6/2005	1
1379	PMC5387760	11/2016	1
711	PMC4192843	4/1987	1
1568	PMC5913619	4/2018	1
726	PMC4210927	10/2014	1
23	PMC1544352	6/2006	1
1092	PMC4869271	5/2016	1
758	PMC4275431	1/2015	1
1521	PMC5695303	11/2017	1
1224	PMC5042197	9/2016	1
858	PMC4425150	4/2015	1
169	PMC3001154	12/2006	1
1286	PMC5149655	12/2016	1
1229	PMC5052464	9/2016	1
1440	PMC5501061	2/2017	1
942	PMC4589822	8/2015	1
773	PMC4298806	11/2013	1
456	PMC3650563	1/2013	1
951	PMC4609156	10/2015	1
144	PMC2904854	3/2010	1
787	PMC4325128	2/2015	1
439	PMC3614477	3/2013	1
904	PMC4511432	3/2015	1
1085	PMC4861121	5/2016	1
1	BMJ_2010_Apr_29_340_c1640	4/2010	1
642	PMC4051747	5/2014	1
46	PMC2151954	10/2007	1
613	PMC3977405	2/2014	1
1057	PMC4803956	2/2016	1
1423	PMC5471582	6/2017	1
1202	PMC5017599	9/2016	1
688	PMC4155147	4/2007	1
29	PMC1779612	12/2006	1
509	PMC3735637	11/2012	1
506	PMC3726511	7/2013	1
504	PMC3718681	7/2013	1
1538	PMC5738092	12/2017	1
191	PMC3094838	3/2011	1
1061	PMC4810511	3/2016	1
1102	PMC4882712	5/2016	1
39	PMC2009866	3/1979	1
1312	PMC5243874	12/2016	1
345	PMC3433387	5/2012	1
862	PMC4428817	4/2015	1
768	PMC4289064	1/2015	1
475	PMC3679329	6/2013	1
605	PMC3945795	3/2014	1
36	PMC1925082	7/2007	1
